Time	Ampl		
-0.020786136	1.94		
-0.020785136	1.94		
-0.020784136	1.98		
-0.020783136	1.94		
-0.020782136	1.96		
-0.020781136	1.98		
-0.020780136	2.02		
-0.020779136	1.98		
-0.020778136	1.98		
-0.020777136	2		
-0.020776136	1.94		
-0.020775136	2.02		
-0.020774136	2.02		
-0.020773136	2.06		
-0.020772136	2		
-0.020771136	2.02		
-0.020770136	1.96		
-0.020769136	1.94		
-0.020768136	2.02		
-0.020767136	1.98		
-0.020766136	1.98		
-0.020765136	2		
-0.020764136	2		
-0.020763136	1.96		
-0.020762136	1.96		
-0.020761136	1.96		
-0.020760136	2.06		
-0.020759136	2.02		
-0.020758136	2		
-0.020757136	2		
-0.020756136	2		
-0.020755136	1.98		
-0.020754136	2.02		
-0.020753136	2		
-0.020752136	1.94		
-0.020751136	2.04		
-0.020750136	2.02		
-0.020749136	1.94		
-0.020748136	2.02		
-0.020747136	2		
-0.020746136	2.04		
-0.020745136	2		
-0.020744136	2		
-0.020743136	1.98		
-0.020742136	2.02		
-0.020741136	2.02		
-0.020740136	2.04		
-0.020739136	2.02		
-0.020738136	2		
-0.020737136	2		
-0.020736136	2		
-0.020735136	1.9		
-0.020734136	2.06		
-0.020733136	2.04		
-0.020732136	1.98		
-0.020731136	1.94		
-0.020730136	2.02		
-0.020729136	2		
-0.020728136	2		
-0.020727136	2.06		
-0.020726136	1.94		
-0.020725136	1.94		
-0.020724136	1.98		
-0.020723136	2.06		
-0.020722136	1.96		
-0.020721136	1.94		
-0.020720136	2		
-0.020719136	2		
-0.020718136	1.98		
-0.020717136	1.98		
-0.020716136	2		
-0.020715136	1.98		
-0.020714136	2.02		
-0.020713136	1.98		
-0.020712136	2		
-0.020711136	2.02		
-0.020710136	2.06		
-0.020709136	2.04		
-0.020708136	1.96		
-0.020707136	1.98		
-0.020706136	2		
-0.020705136	2		
-0.020704136	2		
-0.020703136	2		
-0.020702136	2		
-0.020701136	1.94		
-0.020700136	1.94		
-0.020699136	2		
-0.020698136	2.02		
-0.020697136	2.04		
-0.020696136	2.06		
-0.020695136	1.96		
-0.020694136	2.02		
-0.020693136	2.04		
-0.020692136	2		
-0.020691136	1.94		
-0.020690136	1.98		
-0.020689136	2		
-0.020688136	2		
-0.020687136	1.98		
-0.020686136	2.02		
-0.020685136	2.04		
-0.020684136	2.08		
-0.020683136	1.94		
-0.020682136	1.94		
-0.020681136	2		
-0.020680136	2.04		
-0.020679136	2.04		
-0.020678136	2.06		
-0.020677136	2.04		
-0.020676136	2.02		
-0.020675136	2.02		
-0.020674136	2		
-0.020673136	1.96		
-0.020672136	2.04		
-0.020671136	1.98		
-0.020670136	1.94		
-0.020669136	1.94		
-0.020668136	1.96		
-0.020667136	2.04		
-0.020666136	2		
-0.020665136	8.38		
-0.020664136	8.24		
-0.020663136	8.14		
-0.020662136	8.16		
-0.020661136	8.14		
-0.020660136	8.16		
-0.020659136	8.06		
-0.020658136	8.08		
-0.020657136	8.08		
-0.020656136	8.12		
-0.020655136	8.12		
-0.020654136	8.06		
-0.020653136	8.04		
-0.020652136	8.02		
-0.020651136	8.1		
-0.020650136	8.14		
-0.020649136	8.1		
-0.020648136	8.12		
-0.020647136	8.02		
-0.020646136	8.08		
-0.020645136	8.1		
-0.020644136	8.08		
-0.020643136	8.08		
-0.020642136	8.06		
-0.020641136	8.06		
-0.020640136	8.06		
-0.020639136	8.12		
-0.020638136	8.1		
-0.020637136	8.14		
-0.020636136	8.12		
-0.020635136	8.08		
-0.020634136	8.08		
-0.020633136	8.14		
-0.020632136	8.12		
-0.020631136	8.1		
-0.020630136	8.08		
-0.020629136	8.08		
-0.020628136	8.08		
-0.020627136	8.12		
-0.020626136	8.14		
-0.020625136	8.02		
-0.020624136	8.12		
-0.020623136	8.1		
-0.020622136	8.12		
-0.020621136	8.06		
-0.020620136	8.16		
-0.020619136	8.14		
-0.020618136	8.12		
-0.020617136	8.06		
-0.020616136	8.04		
-0.020615136	8.16		
-0.020614136	8.04		
-0.020613136	8.1		
-0.020612136	8.12		
-0.020611136	8.08		
-0.020610136	8.12		
-0.020609136	8.08		
-0.020608136	8.08		
-0.020607136	8.1		
-0.020606136	8.16		
-0.020605136	8.08		
-0.020604136	8.12		
-0.020603136	8.14		
-0.020602136	8.06		
-0.020601136	8.16		
-0.020600136	8.12		
-0.020599136	8.14		
-0.020598136	8.08		
-0.020597136	8.16		
-0.020596136	8.04		
-0.020595136	8.08		
-0.020594136	8.08		
-0.020593136	8.14		
-0.020592136	8.04		
-0.020591136	8.08		
-0.020590136	8.08		
-0.020589136	8.04		
-0.020588136	8.14		
-0.020587136	8.16		
-0.020586136	8.12		
-0.020585136	8.16		
-0.020584136	8.1		
-0.020583136	8.06		
-0.020582136	8.12		
-0.020581136	8.04		
-0.020580136	8.14		
-0.020579136	8.14		
-0.020578136	8.12		
-0.020577136	8.16		
-0.020576136	8.12		
-0.020575136	8.06		
-0.020574136	8.08		
-0.020573136	8.02		
-0.020572136	8.08		
-0.020571136	8.12		
-0.020570136	8.14		
-0.020569136	8.08		
-0.020568136	8.14		
-0.020567136	8.16		
-0.020566136	8.08		
-0.020565136	8.06		
-0.020564136	8.1		
-0.020563136	8.14		
-0.020562136	8.1		
-0.020561136	8.08		
-0.020560136	8.08		
-0.020559136	8.08		
-0.020558136	8.08		
-0.020557136	8.08		
-0.020556136	8.18		
-0.020555136	8.1		
-0.020554136	8.06		
-0.020553136	8.12		
-0.020552136	8.1		
-0.020551136	8.02		
-0.020550136	8.1		
-0.020549136	8.12		
-0.020548136	8.2		
-0.020547136	8.1		
-0.020546136	8.16		
-0.020545136	8.1		
-0.020544136	8.12		
-0.020543136	8.16		
-0.020542136	8.04		
-0.020541136	8.12		
-0.020540136	8.08		
-0.020539136	8.16		
-0.020538136	8.16		
-0.020537136	8.12		
-0.020536136	8.08		
-0.020535136	8.12		
-0.020534136	8.08		
-0.020533136	8.12		
-0.020532136	8.08		
-0.020531136	8.06		
-0.020530136	8.06		
-0.020529136	8.08		
-0.020528136	8.14		
-0.020527136	8.1		
-0.020526136	8.14		
-0.020525136	8.08		
-0.020524136	8.14		
-0.020523136	8.1		
-0.020522136	8.08		
-0.020521136	8.08		
-0.020520136	8.16		
-0.020519136	8.06		
-0.020518136	8.1		
-0.020517136	8.08		
-0.020516136	8.1		
-0.020515136	8.12		
-0.020514136	8.12		
-0.020513136	8.18		
-0.020512136	8.14		
-0.020511136	8.12		
-0.020510136	8.16		
-0.020509136	8.1		
-0.020508136	8.08		
-0.020507136	8.06		
-0.020506136	8.08		
-0.020505136	8.1		
-0.020504136	8.16		
-0.020503136	8.16		
-0.020502136	8.12		
-0.020501136	8.12		
-0.020500136	8.12		
-0.020499136	8.04		
-0.020498136	8.12		
-0.020497136	8.16		
-0.020496136	8.12		
-0.020495136	8.08		
-0.020494136	8.08		
-0.020493136	8.16		
-0.020492136	8.08		
-0.020491136	8.14		
-0.020490136	8.12		
-0.020489136	8.1		
-0.020488136	8.12		
-0.020487136	8.08		
-0.020486136	8.12		
-0.020485136	8.2		
-0.020484136	8.1		
-0.020483136	8.14		
-0.020482136	8.16		
-0.020481136	8.08		
-0.020480136	8.1		
-0.020479136	8.12		
-0.020478136	8.12		
-0.020477136	8.08		
-0.020476136	8.12		
-0.020475136	8.12		
-0.020474136	8.18		
-0.020473136	8.14		
-0.020472136	8.02		
-0.020471136	8.18		
-0.020470136	8.1		
-0.020469136	8.1		
-0.020468136	8.06		
-0.020467136	8.08		
-0.020466136	8.06		
-0.020465136	8.16		
-0.020464136	8.16		
-0.020463136	8.16		
-0.020462136	8.14		
-0.020461136	8.1		
-0.020460136	8.14		
-0.020459136	8.1		
-0.020458136	8.12		
-0.020457136	8.1		
-0.020456136	8.12		
-0.020455136	8.08		
-0.020454136	8.2		
-0.020453136	8.12		
-0.020452136	8.1		
-0.020451136	8.18		
-0.020450136	8.16		
-0.020449136	8.18		
-0.020448136	8.12		
-0.020447136	8.16		
-0.020446136	8.12		
-0.020445136	8.16		
-0.020444136	8.08		
-0.020443136	8.18		
-0.020442136	8.06		
-0.020441136	2.16		
-0.020440136	1.9		
-0.020439136	1.9		
-0.020438136	1.96		
-0.020437136	2.02		
-0.020436136	1.96		
-0.020435136	1.96		
-0.020434136	2.08		
-0.020433136	2.02		
-0.020432136	2		
-0.020431136	2.08		
-0.020430136	2.02		
-0.020429136	1.94		
-0.020428136	2		
-0.020427136	2		
-0.020426136	2.08		
-0.020425136	2.02		
-0.020424136	2		
-0.020423136	2.04		
-0.020422136	1.92		
-0.020421136	2.08		
-0.020420136	2.08		
-0.020419136	2.04		
-0.020418136	2.02		
-0.020417136	2.06		
-0.020416136	2.02		
-0.020415136	2.1		
-0.020414136	2.04		
-0.020413136	2.12		
-0.020412136	2.06		
-0.020411136	2.04		
-0.020410136	2.04		
-0.020409136	2.02		
-0.020408136	2.02		
-0.020407136	2.04		
-0.020406136	2		
-0.020405136	2.02		
-0.020404136	2.02		
-0.020403136	2.02		
-0.020402136	2.12		
-0.020401136	1.98		
-0.020400136	2.04		
-0.020399136	1.96		
-0.020398136	1.98		
-0.020397136	2.08		
-0.020396136	2		
-0.020395136	2.08		
-0.020394136	1.98		
-0.020393136	2.1		
-0.020392136	2.06		
-0.020391136	2		
-0.020390136	2.02		
-0.020389136	1.98		
-0.020388136	2.04		
-0.020387136	1.96		
-0.020386136	2.08		
-0.020385136	2.04		
-0.020384136	2		
-0.020383136	1.96		
-0.020382136	1.96		
-0.020381136	2		
-0.020380136	2		
-0.020379136	2		
-0.020378136	2.02		
-0.020377136	2.02		
-0.020376136	2.1		
-0.020375136	2.1		
-0.020374136	2.06		
-0.020373136	1.98		
-0.020372136	2.02		
-0.020371136	2.02		
-0.020370136	2		
-0.020369136	2		
-0.020368136	2.02		
-0.020367136	2.04		
-0.020366136	1.98		
-0.020365136	2.04		
-0.020364136	2.1		
-0.020363136	2		
-0.020362136	1.92		
-0.020361136	2		
-0.020360136	2		
-0.020359136	2.04		
-0.020358136	2		
-0.020357136	2		
-0.020356136	2.02		
-0.020355136	2.02		
-0.020354136	2		
-0.020353136	2.06		
-0.020352136	1.98		
-0.020351136	1.96		
-0.020350136	2		
-0.020349136	1.96		
-0.020348136	2.04		
-0.020347136	2.04		
-0.020346136	2.06		
-0.020345136	2		
-0.020344136	2		
-0.020343136	1.98		
-0.020342136	2		
-0.020341136	1.98		
-0.020340136	2		
-0.020339136	2.02		
-0.020338136	2.02		
-0.020337136	2.02		
-0.020336136	2.02		
-0.020335136	2.02		
-0.020334136	1.96		
-0.020333136	2.02		
-0.020332136	2.02		
-0.020331136	2.02		
-0.020330136	1.98		
-0.020329136	2.02		
-0.020328136	2.04		
-0.020327136	2		
-0.020326136	2.06		
-0.020325136	2		
-0.020324136	2		
-0.020323136	1.96		
-0.020322136	2		
-0.020321136	2.02		
-0.020320136	1.98		
-0.020319136	1.98		
-0.020318136	2.06		
-0.020317136	2.06		
-0.020316136	2.02		
-0.020315136	2		
-0.020314136	2.04		
-0.020313136	1.98		
-0.020312136	2.04		
-0.020311136	1.92		
-0.020310136	1.98		
-0.020309136	2.06		
-0.020308136	1.96		
-0.020307136	1.94		
-0.020306136	2		
-0.020305136	1.98		
-0.020304136	2		
-0.020303136	2		
-0.020302136	2		
-0.020301136	2.02		
-0.020300136	2.04		
-0.020299136	2.02		
-0.020298136	2.02		
-0.020297136	1.96		
-0.020296136	2		
-0.020295136	1.92		
-0.020294136	2.02		
-0.020293136	2		
-0.020292136	2.06		
-0.020291136	2.04		
-0.020290136	1.96		
-0.020289136	2		
-0.020288136	1.94		
-0.020287136	1.96		
-0.020286136	2.02		
-0.020285136	2.02		
-0.020284136	1.92		
-0.020283136	2.02		
-0.020282136	2.06		
-0.020281136	1.98		
-0.020280136	2.02		
-0.020279136	2.02		
-0.020278136	2.08		
-0.020277136	2		
-0.020276136	2		
-0.020275136	2.02		
-0.020274136	2.06		
-0.020273136	2.02		
-0.020272136	1.94		
-0.020271136	2.04		
-0.020270136	2.04		
-0.020269136	2.04		
-0.020268136	2.02		
-0.020267136	2		
-0.020266136	2.04		
-0.020265136	1.94		
-0.020264136	2.04		
-0.020263136	2		
-0.020262136	2.08		
-0.020261136	1.98		
-0.020260136	1.98		
-0.020259136	2.06		
-0.020258136	2.02		
-0.020257136	2.02		
-0.020256136	2		
-0.020255136	1.92		
-0.020254136	1.98		
-0.020253136	2		
-0.020252136	2		
-0.020251136	1.94		
-0.020250136	1.94		
-0.020249136	2.06		
-0.020248136	1.96		
-0.020247136	1.96		
-0.020246136	2		
-0.020245136	2		
-0.020244136	2.02		
-0.020243136	1.96		
-0.020242136	1.96		
-0.020241136	1.94		
-0.020240136	2		
-0.020239136	1.96		
-0.020238136	1.92		
-0.020237136	2		
-0.020236136	2.04		
-0.020235136	2.02		
-0.020234136	2.04		
-0.020233136	2.02		
-0.020232136	2.02		
-0.020231136	2.04		
-0.020230136	2		
-0.020229136	1.98		
-0.020228136	1.92		
-0.020227136	2.08		
-0.020226136	2.04		
-0.020225136	2.02		
-0.020224136	2.1		
-0.020223136	2		
-0.020222136	1.9		
-0.020221136	2.02		
-0.020220136	1.98		
-0.020219136	2		
-0.020218136	1.96		
-0.020217136	2.04		
-0.020216136	2.02		
-0.020215136	1.98		
-0.020214136	2		
-0.020213136	2		
-0.020212136	2.06		
-0.020211136	2.04		
-0.020210136	2		
-0.020209136	2.02		
-0.020208136	2		
-0.020207136	2		
-0.020206136	2.02		
-0.020205136	1.88		
-0.020204136	1.96		
-0.020203136	2		
-0.020202136	2.04		
-0.020201136	1.96		
-0.020200136	1.98		
-0.020199136	2		
-0.020198136	2.02		
-0.020197136	1.92		
-0.020196136	1.98		
-0.020195136	1.98		
-0.020194136	1.98		
-0.020193136	2.02		
-0.020192136	1.96		
-0.020191136	2.08		
-0.020190136	1.94		
-0.020189136	1.98		
-0.020188136	1.98		
-0.020187136	2.02		
-0.020186136	1.96		
-0.020185136	1.94		
-0.020184136	1.94		
-0.020183136	2.02		
-0.020182136	2.06		
-0.020181136	1.98		
-0.020180136	1.98		
-0.020179136	1.98		
-0.020178136	2		
-0.020177136	1.98		
-0.020176136	1.94		
-0.020175136	2		
-0.020174136	1.96		
-0.020173136	2		
-0.020172136	2		
-0.020171136	2		
-0.020170136	1.98		
-0.020169136	1.94		
-0.020168136	2		
-0.020167136	2.04		
-0.020166136	2		
-0.020165136	2		
-0.020164136	2.04		
-0.020163136	1.98		
-0.020162136	2.08		
-0.020161136	1.94		
-0.020160136	2.02		
-0.020159136	1.98		
-0.020158136	2.04		
-0.020157136	1.96		
-0.020156136	2.02		
-0.020155136	1.94		
-0.020154136	2		
-0.020153136	2		
-0.020152136	2		
-0.020151136	1.94		
-0.020150136	2.04		
-0.020149136	2.04		
-0.020148136	1.98		
-0.020147136	2		
-0.020146136	1.94		
-0.020145136	1.98		
-0.020144136	2.04		
-0.020143136	2.1		
-0.020142136	1.98		
-0.020141136	1.98		
-0.020140136	1.96		
-0.020139136	1.92		
-0.020138136	1.92		
-0.020137136	1.84		
-0.020136136	1.98		
-0.020135136	2.04		
-0.020134136	2.04		
-0.020133136	1.98		
-0.020132136	2.02		
-0.020131136	2		
-0.020130136	2.02		
-0.020129136	2.02		
-0.020128136	2		
-0.020127136	2.04		
-0.020126136	1.96		
-0.020125136	1.96		
-0.020124136	1.94		
-0.020123136	2.02		
-0.020122136	1.98		
-0.020121136	2		
-0.020120136	2		
-0.020119136	2.04		
-0.020118136	1.96		
-0.020117136	2.04		
-0.020116136	2		
-0.020115136	2.02		
-0.020114136	1.96		
-0.020113136	1.98		
-0.020112136	2.02		
-0.020111136	2.02		
-0.020110136	1.94		
-0.020109136	2.02		
-0.020108136	1.98		
-0.020107136	1.98		
-0.020106136	1.96		
-0.020105136	1.98		
-0.020104136	2		
-0.020103136	2.04		
-0.020102136	2.02		
-0.020101136	2.06		
-0.020100136	2		
-0.020099136	1.96		
-0.020098136	1.98		
-0.020097136	1.98		
-0.020096136	2.04		
-0.020095136	2.06		
-0.020094136	2.02		
-0.020093136	2		
-0.020092136	1.98		
-0.020091136	1.98		
-0.020090136	2		
-0.020089136	2.04		
-0.020088136	1.88		
-0.020087136	2		
-0.020086136	1.98		
-0.020085136	2.04		
-0.020084136	2.04		
-0.020083136	2		
-0.020082136	2.14		
-0.020081136	1.96		
-0.020080136	1.98		
-0.020079136	1.98		
-0.020078136	1.98		
-0.020077136	1.98		
-0.020076136	1.98		
-0.020075136	2		
-0.020074136	2.04		
-0.020073136	2.04		
-0.020072136	1.9		
-0.020071136	1.98		
-0.020070136	2.02		
-0.020069136	2		
-0.020068136	1.96		
-0.020067136	2.02		
-0.020066136	2		
-0.020065136	2.04		
-0.020064136	1.98		
-0.020063136	1.98		
-0.020062136	2.02		
-0.020061136	2.06		
-0.020060136	1.94		
-0.020059136	2.06		
-0.020058136	1.98		
-0.020057136	1.92		
-0.020056136	2.02		
-0.020055136	2.08		
-0.020054136	2.04		
-0.020053136	2.02		
-0.020052136	2.02		
-0.020051136	2.06		
-0.020050136	2		
-0.020049136	2		
-0.020048136	2.02		
-0.020047136	2.02		
-0.020046136	1.92		
-0.020045136	2.04		
-0.020044136	2		
-0.020043136	2.02		
-0.020042136	2.02		
-0.020041136	2.02		
-0.020040136	1.98		
-0.020039136	2		
-0.020038136	2		
-0.020037136	1.94		
-0.020036136	2.02		
-0.020035136	1.88		
-0.020034136	1.98		
-0.020033136	2.02		
-0.020032136	1.96		
-0.020031136	1.92		
-0.020030136	1.94		
-0.020029136	2.06		
-0.020028136	1.94		
-0.020027136	2.02		
-0.020026136	2.02		
-0.020025136	2.04		
-0.020024136	2		
-0.020023136	8.64		
-0.020022136	8.24		
-0.020021136	8.12		
-0.020020136	8.16		
-0.020019136	8.04		
-0.020018136	8.06		
-0.020017136	8.06		
-0.020016136	8.08		
-0.020015136	8.08		
-0.020014136	8.08		
-0.020013136	8.04		
-0.020012136	8.16		
-0.020011136	8.02		
-0.020010136	8.14		
-0.020009136	8.06		
-0.020008136	8.08		
-0.020007136	8		
-0.020006136	8.12		
-0.020005136	8.12		
-0.020004136	8.06		
-0.020003136	8.06		
-0.020002136	8.06		
-0.020001136	8.08		
-0.020000136	8.08		
-0.019999136	8.06		
-0.019998136	8.1		
-0.019997136	8.12		
-0.019996136	8.06		
-0.019995136	8.02		
-0.019994136	8.04		
-0.019993136	8.1		
-0.019992136	8.06		
-0.019991136	8.08		
-0.019990136	8.08		
-0.019989136	8.04		
-0.019988136	8.14		
-0.019987136	8.1		
-0.019986136	8.06		
-0.019985136	8.1		
-0.019984136	8.1		
-0.019983136	8.06		
-0.019982136	8.04		
-0.019981136	8.16		
-0.019980136	8.06		
-0.019979136	8.08		
-0.019978136	8.1		
-0.019977136	8.16		
-0.019976136	8.06		
-0.019975136	8.12		
-0.019974136	8.08		
-0.019973136	8.08		
-0.019972136	8.08		
-0.019971136	8.08		
-0.019970136	8.08		
-0.019969136	8.08		
-0.019968136	8.16		
-0.019967136	8.16		
-0.019966136	8.04		
-0.019965136	8.04		
-0.019964136	8.08		
-0.019963136	8.22		
-0.019962136	8.06		
-0.019961136	8.06		
-0.019960136	8.06		
-0.019959136	8.08		
-0.019958136	8.08		
-0.019957136	8.12		
-0.019956136	8.12		
-0.019955136	8.14		
-0.019954136	8.1		
-0.019953136	8.04		
-0.019952136	8.12		
-0.019951136	8.12		
-0.019950136	8.12		
-0.019949136	8.14		
-0.019948136	8.14		
-0.019947136	8.04		
-0.019946136	8.14		
-0.019945136	8.16		
-0.019944136	8.12		
-0.019943136	8.14		
-0.019942136	8.2		
-0.019941136	8.1		
-0.019940136	8.08		
-0.019939136	8.1		
-0.019938136	8.08		
-0.019937136	8.08		
-0.019936136	8.14		
-0.019935136	8.1		
-0.019934136	8.12		
-0.019933136	8.06		
-0.019932136	8.06		
-0.019931136	8.06		
-0.019930136	8.1		
-0.019929136	8.06		
-0.019928136	8.04		
-0.019927136	8.1		
-0.019926136	8.1		
-0.019925136	8.08		
-0.019924136	8.08		
-0.019923136	8.08		
-0.019922136	8.08		
-0.019921136	8.12		
-0.019920136	8.12		
-0.019919136	8.1		
-0.019918136	8.1		
-0.019917136	8.08		
-0.019916136	8.08		
-0.019915136	8.06		
-0.019914136	8.16		
-0.019913136	8.06		
-0.019912136	8.08		
-0.019911136	8.08		
-0.019910136	8.1		
-0.019909136	8.08		
-0.019908136	8.08		
-0.019907136	8.06		
-0.019906136	8.1		
-0.019905136	8.08		
-0.019904136	8.1		
-0.019903136	8.1		
-0.019902136	8.06		
-0.019901136	8.08		
-0.019900136	8.06		
-0.019899136	8.08		
-0.019898136	8.12		
-0.019897136	8.16		
-0.019896136	8.08		
-0.019895136	8.12		
-0.019894136	8.12		
-0.019893136	8.16		
-0.019892136	8.06		
-0.019891136	8.1		
-0.019890136	8.04		
-0.019889136	8.12		
-0.019888136	8.06		
-0.019887136	8.14		
-0.019886136	8.02		
-0.019885136	8.14		
-0.019884136	8.14		
-0.019883136	8.12		
-0.019882136	8.06		
-0.019881136	8.12		
-0.019880136	8.14		
-0.019879136	8.18		
-0.019878136	8.1		
-0.019877136	8.04		
-0.019876136	8.1		
-0.019875136	8.14		
-0.019874136	8.16		
-0.019873136	8.12		
-0.019872136	8.1		
-0.019871136	8.14		
-0.019870136	8.08		
-0.019869136	8.12		
-0.019868136	8.12		
-0.019867136	8.08		
-0.019866136	8.16		
-0.019865136	8.18		
-0.019864136	8.14		
-0.019863136	8.16		
-0.019862136	8.06		
-0.019861136	8.14		
-0.019860136	8.18		
-0.019859136	8.06		
-0.019858136	8.08		
-0.019857136	8.08		
-0.019856136	8.1		
-0.019855136	8.1		
-0.019854136	8.1		
-0.019853136	8.14		
-0.019852136	8.1		
-0.019851136	8.06		
-0.019850136	8.08		
-0.019849136	8.18		
-0.019848136	8.12		
-0.019847136	8.08		
-0.019846136	8.1		
-0.019845136	8.06		
-0.019844136	8.12		
-0.019843136	8.14		
-0.019842136	8.08		
-0.019841136	8.04		
-0.019840136	8.08		
-0.019839136	8.1		
-0.019838136	8.08		
-0.019837136	8.1		
-0.019836136	8.12		
-0.019835136	8.08		
-0.019834136	8.14		
-0.019833136	8.16		
-0.019832136	8.12		
-0.019831136	8.12		
-0.019830136	8.12		
-0.019829136	8.16		
-0.019828136	8.08		
-0.019827136	8.1		
-0.019826136	8.14		
-0.019825136	8.14		
-0.019824136	8.16		
-0.019823136	8.16		
-0.019822136	8.14		
-0.019821136	8.12		
-0.019820136	8.14		
-0.019819136	8.12		
-0.019818136	8.14		
-0.019817136	8.06		
-0.019816136	8.18		
-0.019815136	8.12		
-0.019814136	8.06		
-0.019813136	8.1		
-0.019812136	8.1		
-0.019811136	8.1		
-0.019810136	8.08		
-0.019809136	8.08		
-0.019808136	8.12		
-0.019807136	8.06		
-0.019806136	8.12		
-0.019805136	8.14		
-0.019804136	8.12		
-0.019803136	8.08		
-0.019802136	8.2		
-0.019801136	8.16		
-0.019800136	8.1		
-0.019799136	8.14		
-0.019798136	8.08		
-0.019797136	8.14		
-0.019796136	8.12		
-0.019795136	8.1		
-0.019794136	8.14		
-0.019793136	8.14		
-0.019792136	8.14		
-0.019791136	8.1		
-0.019790136	8.1		
-0.019789136	8.1		
-0.019788136	8.18		
-0.019787136	8.16		
-0.019786136	8.06		
-0.019785136	8.18		
-0.019784136	8.12		
-0.019783136	8.16		
-0.019782136	8.14		
-0.019781136	8.12		
-0.019780136	8.06		
-0.019779136	8.14		
-0.019778136	8.12		
-0.019777136	8.12		
-0.019776136	8.14		
-0.019775136	8.08		
-0.019774136	8.04		
-0.019773136	8.16		
-0.019772136	8.16		
-0.019771136	8.14		
-0.019770136	8.08		
-0.019769136	8.12		
-0.019768136	8.12		
-0.019767136	8.14		
-0.019766136	8.14		
-0.019765136	8.14		
-0.019764136	8.12		
-0.019763136	8.04		
-0.019762136	8.12		
-0.019761136	8.1		
-0.019760136	8.16		
-0.019759136	8.1		
-0.019758136	8.06		
-0.019757136	8.12		
-0.019756136	8.16		
-0.019755136	8.16		
-0.019754136	8.08		
-0.019753136	8.16		
-0.019752136	8.18		
-0.019751136	8.14		
-0.019750136	8.08		
-0.019749136	8.16		
-0.019748136	8.16		
-0.019747136	8.1		
-0.019746136	8.1		
-0.019745136	8.04		
-0.019744136	8.14		
-0.019743136	8.04		
-0.019742136	8.08		
-0.019741136	8.16		
-0.019740136	8.1		
-0.019739136	8.1		
-0.019738136	8.18		
-0.019737136	8.16		
-0.019736136	8.14		
-0.019735136	8.16		
-0.019734136	8.08		
-0.019733136	8.04		
-0.019732136	8.18		
-0.019731136	8.06		
-0.019730136	8.14		
-0.019729136	8.18		
-0.019728136	8.1		
-0.019727136	8.12		
-0.019726136	8.08		
-0.019725136	8.08		
-0.019724136	8.1		
-0.019723136	8.14		
-0.019722136	8.14		
-0.019721136	8.16		
-0.019720136	8.14		
-0.019719136	8.08		
-0.019718136	8.14		
-0.019717136	8.04		
-0.019716136	8.14		
-0.019715136	8.18		
-0.019714136	8.1		
-0.019713136	8.12		
-0.019712136	8.14		
-0.019711136	8.08		
-0.019710136	8.14		
-0.019709136	8.1		
-0.019708136	8.1		
-0.019707136	8.06		
-0.019706136	8.12		
-0.019705136	8.1		
-0.019704136	8.2		
-0.019703136	8.08		
-0.019702136	8.1		
-0.019701136	8.08		
-0.019700136	8.14		
-0.019699136	8.12		
-0.019698136	8.08		
-0.019697136	8.18		
-0.019696136	8.14		
-0.019695136	8.1		
-0.019694136	8.06		
-0.019693136	8.08		
-0.019692136	8.12		
-0.019691136	8.08		
-0.019690136	8.14		
-0.019689136	8.14		
-0.019688136	8.04		
-0.019687136	8.08		
-0.019686136	8.06		
-0.019685136	8.2		
-0.019684136	8.12		
-0.019683136	8.08		
-0.019682136	8.14		
-0.019681136	8.14		
-0.019680136	8.2		
-0.019679136	8.14		
-0.019678136	8.14		
-0.019677136	8.18		
-0.019676136	8.2		
-0.019675136	8.16		
-0.019674136	8.08		
-0.019673136	8.12		
-0.019672136	8.16		
-0.019671136	8.12		
-0.019670136	8.12		
-0.019669136	8.14		
-0.019668136	8.06		
-0.019667136	8.2		
-0.019666136	8.12		
-0.019665136	8.18		
-0.019664136	8.1		
-0.019663136	8.14		
-0.019662136	8.02		
-0.019661136	8.08		
-0.019660136	8.12		
-0.019659136	8.14		
-0.019658136	8.1		
-0.019657136	8.14		
-0.019656136	7.98		
-0.019655136	8.14		
-0.019654136	8.12		
-0.019653136	8.16		
-0.019652136	8.08		
-0.019651136	8.16		
-0.019650136	8.14		
-0.019649136	8.12		
-0.019648136	8.06		
-0.019647136	8.08		
-0.019646136	8.18		
-0.019645136	8.1		
-0.019644136	8.12		
-0.019643136	8.14		
-0.019642136	8.12		
-0.019641136	8.18		
-0.019640136	8.14		
-0.019639136	8.12		
-0.019638136	8.12		
-0.019637136	8.14		
-0.019636136	8.14		
-0.019635136	8.12		
-0.019634136	8.26		
-0.019633136	8.12		
-0.019632136	8.08		
-0.019631136	8.16		
-0.019630136	8.1		
-0.019629136	8.08		
-0.019628136	8.12		
-0.019627136	8.1		
-0.019626136	8.12		
-0.019625136	8.1		
-0.019624136	8.08		
-0.019623136	8.1		
-0.019622136	8.06		
-0.019621136	8.2		
-0.019620136	8.16		
-0.019619136	8.08		
-0.019618136	8.04		
-0.019617136	8.1		
-0.019616136	8.04		
-0.019615136	8.06		
-0.019614136	8.18		
-0.019613136	8.16		
-0.019612136	8.16		
-0.019611136	8.06		
-0.019610136	8.12		
-0.019609136	8.06		
-0.019608136	8.16		
-0.019607136	8.16		
-0.019606136	8.3		
-0.019605136	8.16		
-0.019604136	8.18		
-0.019603136	7.34		
-0.019602136	1.98		
-0.019601136	1.88		
